date,site,region,host,BLTVA_status,BCTV_status,blh_lifestage
44342,Moxee farm,Moxee,Kochia,0,0,adult
44342,Moxee farm,Moxee,Kochia,0,0,adult
44342,Moxee farm,Moxee,Kochia,0,0,adult
44342,Moxee farm,Moxee,Kochia,0,0,adult
44342,Moxee farm,Moxee,Kochia,0,0,adult
44342,Moxee farm,Moxee,Kochia,0,0,adult
44342,Moxee farm,Moxee,Kochia,0,0,adult
44342,Moxee farm,Moxee,Kochia,0,0,adult
44342,Othello farm,Othello,Kochia,0,0,adult
44342,Othello farm,Othello,Kochia,0,0,adult
44342,Othello farm,Othello,Kochia,0,0,adult
44342,Pasco farm,Pasco,Kochia,0,1,adult
44342,Pasco farm,Pasco,Kochia,0,0,adult
44342,Pasco farm,Pasco,Kochia,0,0,adult
44342,Pasco farm,Pasco,Kochia,0,0,adult
44342,Pasco farm,Pasco,Kochia,0,0,adult
44342,Pasco farm,Pasco,Kochia,0,0,adult
44342,Pasco farm,Pasco,Kochia,0,0,adult
44342,Pasco farm,Pasco,Kochia,0,0,adult
44342,Pasco farm,Pasco,Kochia,0,0,adult
44342,Pasco farm,Pasco,Kochia,0,0,adult
44342,Pasco farm,Pasco,Kochia,0,0,adult
44342,Pasco farm,Pasco,Kochia,0,0,adult
44342,Pasco farm,Pasco,Kochia,0,0,adult
44342,Pasco farm,Pasco,Kochia,1,0,adult
44342,Pasco farm,Pasco,Kochia,0,0,adult
44342,Pasco farm,Pasco,Kochia,0,0,adult
44342,Pasco farm,Pasco,Kochia,0,0,adult
44349,Moxee farm,Moxee,Kochia,0,0,adult
44349,Moxee farm,Moxee,Kochia,0,0,adult
44349,Moxee farm,Moxee,Kochia,0,0,adult
44349,Moxee farm,Moxee,Kochia,0,0,adult
44349,Moxee farm,Moxee,Kochia,0,0,adult
44349,Moxee farm,Moxee,Kochia,0,0,adult
44349,Moxee farm,Moxee,Kochia,0,0,adult
44349,Moxee farm,Moxee,Kochia,0,0,adult
44349,Moxee farm,Moxee,Kochia,0,0,adult
44349,Moxee farm,Moxee,Kochia,0,0,adult
44349,Moxee farm,Moxee,Kochia,0,0,adult
44349,Moxee farm,Moxee,Kochia,0,1,adult
44349,Moxee farm,Moxee,Kochia,0,0,adult
44349,Moxee farm,Moxee,Kochia,0,0,adult
44349,Moxee farm,Moxee,Kochia,0,0,adult
44349,Moxee farm,Moxee,Kochia,0,1,adult
44349,Moxee farm,Moxee,Kochia,0,0,adult
44349,Moxee farm,Moxee,Kochia,0,0,adult
44349,Moxee farm,Moxee,Kochia,0,0,adult
44349,Moxee farm,Moxee,Kochia,0,0,adult
44349,Moxee farm,Moxee,Kochia,0,0,adult
44349,Moxee farm,Moxee,Kochia,0,1,adult
44349,Moxee farm,Moxee,Kochia,0,0,adult
44349,Moxee farm,Moxee,Kochia,0,0,adult
44349,Moxee farm,Moxee,Kochia,0,0,adult
44349,Moxee farm,Moxee,Kochia,0,0,adult
44349,Moxee farm,Moxee,Kochia,0,0,adult
44349,Moxee farm,Moxee,Kochia,0,0,adult
44349,Moxee farm,Moxee,Kochia,0,0,adult
44349,Moxee farm,Moxee,Kochia,0,0,adult
44349,Moxee farm,Moxee,Kochia,0,0,adult
44349,Moxee farm,Moxee,Kochia,0,0,adult
44349,Moxee farm,Moxee,Kochia,0,0,adult
44349,Moxee farm,Moxee,Kochia,0,0,adult
44349,Moxee farm,Moxee,Kochia,0,0,adult
44349,Moxee farm,Moxee,Kochia,0,1,adult
44349,Moxee farm,Moxee,Kochia,0,0,adult
44349,Othello farm,Othello,Kochia,0,0,adult
44349,Othello farm,Othello,Kochia,0,0,adult
44349,Othello farm,Othello,Kochia,0,0,adult
44349,Othello farm,Othello,Kochia,0,0,adult
44349,Othello farm,Othello,Kochia,0,0,adult
44349,Pasco farm,Pasco,Kochia,1,0,adult
44349,Pasco farm,Pasco,Kochia,0,0,adult
44349,Pasco farm,Pasco,Kochia,0,0,adult
44349,Pasco farm,Pasco,Kochia,1,0,adult
44349,Pasco farm,Pasco,Kochia,0,0,adult
44349,Pasco farm,Pasco,Kochia,0,0,adult
44349,Pasco farm,Pasco,Kochia,1,0,adult
44349,Pasco farm,Pasco,Kochia,0,0,adult
44349,Pasco farm,Pasco,Kochia,0,0,adult
44349,Pasco farm,Pasco,Kochia,0,0,adult
44349,Pasco farm,Pasco,Kochia,0,0,adult
44349,Pasco farm,Pasco,Kochia,1,0,adult
44349,Pasco farm,Pasco,Kochia,0,0,adult
44349,Pasco farm,Pasco,Kochia,1,0,adult
44349,Pasco farm,Pasco,Kochia,1,0,adult
44349,Pasco farm,Pasco,Kochia,0,0,adult
44349,Pasco farm,Pasco,Kochia,0,0,adult
44342,Moxee farm,Moxee,Loesel's mustard,0,0,adult
44342,Moxee farm,Moxee,Loesel's mustard,0,1,adult
44349,Moxee farm,Moxee,Loesel's mustard,0,0,adult
44349,Moxee farm,Moxee,Loesel's mustard,0,0,adult
44349,Moxee farm,Moxee,Loesel's mustard,0,0,adult
44349,Moxee farm,Moxee,Loesel's mustard,0,0,adult
44349,Moxee farm,Moxee,Loesel's mustard,0,0,adult
44349,Moxee farm,Moxee,Loesel's mustard,0,0,adult
44349,Moxee farm,Moxee,Loesel's mustard,0,0,adult
44278,Pasco farm,Pasco,Tumble mustard,0,0,adult
44278,Pasco farm,Pasco,Tumble mustard,0,0,adult
44278,Pasco farm,Pasco,Tumble mustard,0,0,adult
44278,Pasco farm,Pasco,Tumble mustard,0,0,adult
44278,Pasco farm,Pasco,Tumble mustard,0,0,adult
44278,Pasco farm,Pasco,Tumble mustard,0,1,adult
44278,Pasco farm,Pasco,Tumble mustard,0,0,adult
44278,Pasco farm,Pasco,Tumble mustard,0,0,adult
44278,Pasco farm,Pasco,Tumble mustard,0,0,adult
44278,Pasco farm,Pasco,Tumble mustard,0,0,adult
44278,Pasco farm,Pasco,Tumble mustard,0,0,adult
44278,Pasco farm,Pasco,Tumble mustard,0,0,adult
44285,Pasco farm,Pasco,Tumble mustard,0,0,adult
44285,Pasco farm,Pasco,Tumble mustard,0,0,adult
44285,Pasco farm,Pasco,Tumble mustard,0,0,adult
44285,Pasco farm,Pasco,Tumble mustard,0,0,adult
44285,Pasco farm,Pasco,Tumble mustard,0,0,adult
44285,Pasco farm,Pasco,Tumble mustard,0,0,adult
44285,Pasco farm,Pasco,Tumble mustard,0,0,adult
44285,Pasco farm,Pasco,Tumble mustard,0,0,adult
44285,Pasco farm,Pasco,Tumble mustard,0,0,adult
44285,Pasco farm,Pasco,Tumble mustard,1,0,adult
44285,Pasco farm,Pasco,Tumble mustard,0,0,adult
44285,Pasco farm,Pasco,Tumble mustard,0,0,adult
44292,Pasco farm,Pasco,Tumble mustard,0,0,adult
44292,Pasco farm,Pasco,Tumble mustard,0,0,adult
44292,Pasco farm,Pasco,Tumble mustard,0,1,adult
44292,Pasco farm,Pasco,Tumble mustard,0,0,adult
44292,Pasco farm,Pasco,Tumble mustard,0,0,adult
44292,Pasco farm,Pasco,Tumble mustard,0,0,adult
44292,Pasco farm,Pasco,Tumble mustard,0,0,adult
44292,Pasco farm,Pasco,Tumble mustard,0,0,adult
44292,Pasco farm,Pasco,Tumble mustard,0,0,adult
44292,Pasco farm,Pasco,Tumble mustard,0,0,adult
44292,Pasco farm,Pasco,Tumble mustard,0,0,adult
44292,Pasco farm,Pasco,Tumble mustard,0,0,adult
44292,Pasco farm,Pasco,Tumble mustard,0,0,adult
44299,Pasco farm,Pasco,Tumble mustard,1,0,adult
44306,Pasco farm,Pasco,Tumble mustard,0,0,adult
44306,Pasco farm,Pasco,Tumble mustard,0,0,adult
44306,Pasco farm,Pasco,Tumble mustard,0,0,adult
44306,Pasco farm,Pasco,Tumble mustard,0,0,adult
44306,Pasco farm,Pasco,Tumble mustard,1,1,adult
44306,Pasco farm,Pasco,Tumble mustard,0,0,adult
44313,Pasco farm,Pasco,Tumble mustard,0,0,adult
44313,Pasco farm,Pasco,Tumble mustard,0,0,adult
44313,Pasco farm,Pasco,Tumble mustard,0,0,adult
44313,Pasco farm,Pasco,Tumble mustard,0,0,adult
44313,Pasco farm,Pasco,Tumble mustard,0,0,adult
44313,Pasco farm,Pasco,Tumble mustard,0,0,adult
44320,Moxee farm,Moxee,Tumble mustard,0,0,adult
44320,Moxee farm,Moxee,Tumble mustard,0,0,adult
44320,Pasco farm,Pasco,Tumble mustard,0,0,adult
44320,Pasco farm,Pasco,Tumble mustard,0,1,adult
44320,Pasco farm,Pasco,Tumble mustard,0,1,adult
44320,Pasco farm,Pasco,Tumble mustard,0,0,adult
44320,Pasco farm,Pasco,Tumble mustard,0,0,adult
44320,Pasco farm,Pasco,Tumble mustard,0,0,adult
44320,Pasco farm,Pasco,Tumble mustard,0,0,adult
44320,Pasco farm,Pasco,Tumble mustard,0,0,adult
44320,Pasco farm,Pasco,Tumble mustard,0,0,adult
44327,Moxee farm,Moxee,Tumble mustard,0,0,adult
44327,Pasco farm,Pasco,Tumble mustard,0,0,adult
44327,Pasco farm,Pasco,Tumble mustard,0,0,adult
44327,Pasco farm,Pasco,Tumble mustard,0,0,adult
44327,Pasco farm,Pasco,Tumble mustard,0,0,adult
44327,Pasco farm,Pasco,Tumble mustard,0,0,adult
44327,Pasco farm,Pasco,Tumble mustard,0,0,adult
44327,Pasco farm,Pasco,Tumble mustard,0,0,adult
44327,Pasco farm,Pasco,Tumble mustard,0,0,adult
44327,Pasco farm,Pasco,Tumble mustard,0,0,adult
44327,Pasco farm,Pasco,Tumble mustard,0,1,adult
44327,Pasco farm,Pasco,Tumble mustard,0,0,adult
44327,Pasco farm,Pasco,Tumble mustard,0,0,adult
44327,Pasco farm,Pasco,Tumble mustard,0,0,adult
44327,Pasco farm,Pasco,Tumble mustard,0,0,adult
44327,Pasco farm,Pasco,Tumble mustard,0,0,adult
44327,Pasco farm,Pasco,Tumble mustard,0,0,adult
44327,Pasco farm,Pasco,Tumble mustard,0,0,adult
44327,Pasco farm,Pasco,Tumble mustard,0,0,adult
44327,Pasco farm,Pasco,Tumble mustard,0,0,adult
44327,Pasco farm,Pasco,Tumble mustard,0,0,adult
44327,Pasco farm,Pasco,Tumble mustard,0,0,adult
44327,Pasco farm,Pasco,Tumble mustard,0,0,adult
44327,Pasco farm,Pasco,Tumble mustard,0,0,adult
44327,Pasco farm,Pasco,Tumble mustard,0,0,adult
44327,Pasco farm,Pasco,Tumble mustard,0,0,adult
44327,Pasco farm,Pasco,Tumble mustard,0,0,adult
44327,Pasco farm,Pasco,Tumble mustard,0,0,adult
44327,Pasco farm,Pasco,Tumble mustard,0,0,adult
44327,Pasco farm,Pasco,Tumble mustard,0,0,adult
44327,Pasco farm,Pasco,Tumble mustard,0,0,adult
44327,Pasco farm,Pasco,Tumble mustard,0,0,adult
44327,Pasco farm,Pasco,Tumble mustard,0,0,adult
44327,Pasco farm,Pasco,Tumble mustard,0,0,adult
44327,Pasco farm,Pasco,Tumble mustard,0,0,adult
44327,Pasco farm,Pasco,Tumble mustard,0,0,adult
44327,Pasco farm,Pasco,Tumble mustard,0,0,adult
44327,Pasco farm,Pasco,Tumble mustard,0,0,adult
44327,Pasco farm,Pasco,Tumble mustard,0,0,adult
44327,Pasco farm,Pasco,Tumble mustard,0,0,adult
44327,Pasco farm,Pasco,Tumble mustard,0,0,adult
44327,Pasco farm,Pasco,Tumble mustard,0,0,adult
44327,Pasco farm,Pasco,Tumble mustard,0,0,adult
44327,Pasco farm,Pasco,Tumble mustard,1,1,adult
44327,Pasco farm,Pasco,Tumble mustard,0,0,adult
44327,Pasco farm,Pasco,Tumble mustard,0,0,adult
44327,Pasco farm,Pasco,Tumble mustard,0,0,adult
44327,Pasco farm,Pasco,Tumble mustard,0,0,adult
44327,Pasco farm,Pasco,Tumble mustard,0,1,adult
44327,Pasco farm,Pasco,Tumble mustard,0,0,adult
44327,Pasco farm,Pasco,Tumble mustard,0,0,adult
44327,Pasco farm,Pasco,Tumble mustard,0,0,adult
44327,Pasco farm,Pasco,Tumble mustard,0,0,adult
44327,Pasco farm,Pasco,Tumble mustard,0,0,adult
44327,Pasco farm,Pasco,Tumble mustard,0,1,adult
44327,Pasco farm,Pasco,Tumble mustard,0,0,adult
44327,Pasco farm,Pasco,Tumble mustard,0,0,adult
44327,Pasco farm,Pasco,Tumble mustard,0,0,adult
44327,Pasco farm,Pasco,Tumble mustard,0,0,adult
44327,Pasco farm,Pasco,Tumble mustard,0,0,adult
44327,Pasco farm,Pasco,Tumble mustard,0,0,adult
44327,Pasco farm,Pasco,Tumble mustard,0,0,adult
44327,Pasco farm,Pasco,Tumble mustard,0,0,adult
44327,Pasco farm,Pasco,Tumble mustard,0,0,adult
44327,Pasco farm,Pasco,Tumble mustard,0,0,adult
44327,Pasco farm,Pasco,Tumble mustard,0,0,adult
44327,Pasco farm,Pasco,Tumble mustard,0,0,adult
44327,Pasco farm,Pasco,Tumble mustard,0,0,adult
44327,Pasco farm,Pasco,Tumble mustard,0,0,adult
44327,Pasco farm,Pasco,Tumble mustard,0,0,adult
44327,Pasco farm,Pasco,Tumble mustard,0,0,adult
44327,Pasco farm,Pasco,Tumble mustard,0,0,adult
44327,Pasco farm,Pasco,Tumble mustard,0,0,adult
44327,Pasco farm,Pasco,Tumble mustard,0,0,adult
44327,Pasco farm,Pasco,Tumble mustard,0,0,adult
44327,Pasco farm,Pasco,Tumble mustard,0,0,adult
44327,Pasco farm,Pasco,Tumble mustard,0,0,adult
44327,Pasco farm,Pasco,Tumble mustard,0,0,adult
44327,Pasco farm,Pasco,Tumble mustard,0,0,adult
44327,Pasco farm,Pasco,Tumble mustard,0,0,adult
44327,Pasco farm,Pasco,Tumble mustard,0,0,adult
44327,Pasco farm,Pasco,Tumble mustard,0,0,adult
44327,Pasco farm,Pasco,Tumble mustard,0,0,adult
44327,Pasco farm,Pasco,Tumble mustard,0,0,adult
44327,Pasco farm,Pasco,Tumble mustard,0,0,adult
44327,Pasco farm,Pasco,Tumble mustard,0,0,adult
44327,Pasco farm,Pasco,Tumble mustard,0,0,adult
44334,Moxee farm,Moxee,Tumble mustard,0,0,adult
44334,Moxee farm,Moxee,Tumble mustard,0,0,adult
44334,Moxee farm,Moxee,Tumble mustard,0,0,adult
44334,Moxee farm,Moxee,Tumble mustard,0,0,adult
44334,Moxee farm,Moxee,Tumble mustard,0,0,adult
44334,Moxee farm,Moxee,Tumble mustard,0,0,adult
44334,Moxee farm,Moxee,Tumble mustard,0,0,adult
44334,Pasco farm,Pasco,Tumble mustard,0,0,adult
44334,Pasco farm,Pasco,Tumble mustard,0,0,adult
44334,Pasco farm,Pasco,Tumble mustard,0,0,adult
44334,Pasco farm,Pasco,Tumble mustard,0,0,adult
44334,Pasco farm,Pasco,Tumble mustard,0,0,adult
44334,Pasco farm,Pasco,Tumble mustard,0,0,adult
44334,Pasco farm,Pasco,Tumble mustard,0,0,adult
44334,Pasco farm,Pasco,Tumble mustard,0,0,adult
44334,Pasco farm,Pasco,Tumble mustard,0,0,adult
44334,Pasco farm,Pasco,Tumble mustard,0,0,adult
44342,Moxee farm,Moxee,Tumble mustard,0,0,adult
44342,Moxee farm,Moxee,Tumble mustard,0,0,adult
44342,Moxee farm,Moxee,Tumble mustard,0,0,adult
44342,Moxee farm,Moxee,Tumble mustard,0,0,adult
44342,Moxee farm,Moxee,Tumble mustard,0,0,adult
44342,Moxee farm,Moxee,Tumble mustard,0,0,adult
44342,Moxee farm,Moxee,Tumble mustard,0,0,adult
44342,Moxee farm,Moxee,Tumble mustard,0,0,adult
44342,Moxee farm,Moxee,Tumble mustard,0,0,adult
44342,Moxee farm,Moxee,Tumble mustard,0,0,adult
44342,Pasco farm,Pasco,Tumble mustard,0,1,adult
44342,Pasco farm,Pasco,Tumble mustard,0,0,adult
44342,Pasco farm,Pasco,Tumble mustard,0,1,adult
44342,Pasco farm,Pasco,Tumble mustard,0,0,adult
44342,Pasco farm,Pasco,Tumble mustard,0,0,adult
44342,Pasco farm,Pasco,Tumble mustard,0,0,adult
44342,Pasco farm,Pasco,Tumble mustard,0,0,adult
44342,Pasco farm,Pasco,Tumble mustard,0,0,adult
44342,Pasco farm,Pasco,Tumble mustard,0,0,adult
44342,Pasco farm,Pasco,Tumble mustard,0,0,adult
44342,Pasco farm,Pasco,Tumble mustard,0,0,adult
44342,Pasco farm,Pasco,Tumble mustard,0,0,adult
44342,Pasco farm,Pasco,Tumble mustard,0,0,adult
44342,Pasco farm,Pasco,Tumble mustard,0,0,adult
44342,Pasco farm,Pasco,Tumble mustard,0,0,adult
44342,Pasco farm,Pasco,Tumble mustard,0,0,adult
44342,Pasco farm,Pasco,Tumble mustard,0,0,adult
44342,Pasco farm,Pasco,Tumble mustard,0,0,adult
44342,Pasco farm,Pasco,Tumble mustard,0,0,adult
44342,Pasco farm,Pasco,Tumble mustard,0,1,adult
44342,Pasco farm,Pasco,Tumble mustard,0,0,adult
44342,Pasco farm,Pasco,Tumble mustard,0,0,adult
44342,Pasco farm,Pasco,Tumble mustard,0,0,adult
44342,Pasco farm,Pasco,Tumble mustard,0,0,adult
44342,Pasco farm,Pasco,Tumble mustard,0,0,adult
44342,Pasco farm,Pasco,Tumble mustard,0,1,adult
44342,Pasco farm,Pasco,Tumble mustard,0,0,adult
44342,Pasco farm,Pasco,Tumble mustard,0,0,adult
44342,Pasco farm,Pasco,Tumble mustard,0,0,adult
44342,Pasco farm,Pasco,Tumble mustard,0,0,adult
44342,Pasco farm,Pasco,Tumble mustard,0,0,adult
44342,Pasco farm,Pasco,Tumble mustard,0,0,adult
44342,Pasco farm,Pasco,Tumble mustard,0,0,adult
44342,Pasco farm,Pasco,Tumble mustard,1,0,adult
44342,Pasco farm,Pasco,Tumble mustard,0,1,adult
44342,Pasco farm,Pasco,Tumble mustard,0,0,adult
44342,Pasco farm,Pasco,Tumble mustard,0,0,adult
44342,Pasco farm,Pasco,Tumble mustard,0,0,adult
44342,Pasco farm,Pasco,Tumble mustard,0,0,adult
44342,Pasco farm,Pasco,Tumble mustard,0,0,adult
44342,Pasco farm,Pasco,Tumble mustard,0,0,adult
44342,Pasco farm,Pasco,Tumble mustard,0,1,adult
44342,Pasco farm,Pasco,Tumble mustard,0,0,adult
44342,Pasco farm,Pasco,Tumble mustard,0,0,adult
44342,Pasco farm,Pasco,Tumble mustard,0,0,adult
44342,Pasco farm,Pasco,Tumble mustard,0,0,adult
44342,Pasco farm,Pasco,Tumble mustard,0,0,adult
44342,Pasco farm,Pasco,Tumble mustard,0,0,adult
44342,Pasco farm,Pasco,Tumble mustard,0,0,adult
44342,Pasco farm,Pasco,Tumble mustard,0,0,adult
44342,Pasco farm,Pasco,Tumble mustard,0,0,adult
44342,Pasco farm,Pasco,Tumble mustard,0,0,adult
44342,Pasco farm,Pasco,Tumble mustard,0,0,adult
44342,Pasco farm,Pasco,Tumble mustard,0,0,adult
44342,Pasco farm,Pasco,Tumble mustard,0,0,adult
44342,Pasco farm,Pasco,Tumble mustard,0,0,adult
44342,Pasco farm,Pasco,Tumble mustard,0,0,adult
44342,Pasco farm,Pasco,Tumble mustard,0,0,adult
44342,Pasco farm,Pasco,Tumble mustard,0,0,adult
44342,Pasco farm,Pasco,Tumble mustard,0,1,adult
44342,Pasco farm,Pasco,Tumble mustard,0,0,adult
44342,Pasco farm,Pasco,Tumble mustard,0,0,adult
44342,Pasco farm,Pasco,Tumble mustard,0,0,adult
44342,Pasco farm,Pasco,Tumble mustard,0,0,adult
44342,Pasco farm,Pasco,Tumble mustard,1,1,adult
44342,Pasco farm,Pasco,Tumble mustard,0,0,adult
44342,Pasco farm,Pasco,Tumble mustard,0,0,adult
44342,Pasco farm,Pasco,Tumble mustard,0,0,adult
44342,Pasco farm,Pasco,Tumble mustard,0,0,adult
44342,Pasco farm,Pasco,Tumble mustard,0,0,adult
44342,Pasco farm,Pasco,Tumble mustard,0,0,adult
44342,Pasco farm,Pasco,Tumble mustard,0,0,adult
44342,Pasco farm,Pasco,Tumble mustard,0,0,adult
44342,Pasco farm,Pasco,Tumble mustard,0,0,adult
44342,Pasco farm,Pasco,Tumble mustard,0,0,adult
44342,Pasco farm,Pasco,Tumble mustard,0,1,adult
44349,Moxee farm,Moxee,Tumble mustard,0,0,adult
44349,Moxee farm,Moxee,Tumble mustard,0,0,adult
44349,Moxee farm,Moxee,Tumble mustard,0,0,adult
44349,Moxee farm,Moxee,Tumble mustard,0,0,adult
44349,Moxee farm,Moxee,Tumble mustard,0,0,adult
44349,Moxee farm,Moxee,Tumble mustard,0,1,adult
44349,Moxee farm,Moxee,Tumble mustard,0,0,adult
44349,Moxee farm,Moxee,Tumble mustard,0,0,adult
44349,Moxee farm,Moxee,Tumble mustard,0,0,adult
44349,Moxee farm,Moxee,Tumble mustard,0,0,adult
44349,Moxee farm,Moxee,Tumble mustard,0,0,adult
44349,Moxee farm,Moxee,Tumble mustard,0,0,adult
44349,Moxee farm,Moxee,Tumble mustard,0,0,adult
44349,Moxee farm,Moxee,Tumble mustard,0,0,adult
44349,Moxee farm,Moxee,Tumble mustard,1,0,adult
44349,Moxee farm,Moxee,Tumble mustard,0,0,adult
44349,Moxee farm,Moxee,Tumble mustard,0,0,adult
44349,Moxee farm,Moxee,Tumble mustard,0,0,adult
44349,Moxee farm,Moxee,Tumble mustard,0,0,adult
44349,Moxee farm,Moxee,Tumble mustard,0,0,adult
44349,Moxee farm,Moxee,Tumble mustard,0,0,adult
44349,Moxee farm,Moxee,Tumble mustard,0,0,adult
44349,Moxee farm,Moxee,Tumble mustard,0,0,adult
44349,Moxee farm,Moxee,Tumble mustard,0,0,adult
44349,Moxee farm,Moxee,Tumble mustard,0,0,adult
44349,Moxee farm,Moxee,Tumble mustard,0,0,adult
44349,Moxee farm,Moxee,Tumble mustard,0,0,adult
44349,Moxee farm,Moxee,Tumble mustard,0,0,adult
44349,Moxee farm,Moxee,Tumble mustard,0,1,adult
44349,Moxee farm,Moxee,Tumble mustard,0,0,adult
44349,Moxee farm,Moxee,Tumble mustard,0,0,adult
44349,Moxee farm,Moxee,Tumble mustard,0,0,adult
44349,Moxee farm,Moxee,Tumble mustard,0,0,adult
44349,Moxee farm,Moxee,Tumble mustard,0,0,adult
44349,Moxee farm,Moxee,Tumble mustard,0,0,adult
44349,Moxee farm,Moxee,Tumble mustard,0,0,adult
44349,Moxee farm,Moxee,Tumble mustard,0,0,adult
44349,Moxee farm,Moxee,Tumble mustard,0,0,adult
44349,Moxee farm,Moxee,Tumble mustard,0,0,adult
44349,Moxee farm,Moxee,Tumble mustard,0,0,adult
44349,Moxee farm,Moxee,Tumble mustard,0,1,adult
44349,Moxee farm,Moxee,Tumble mustard,0,0,adult
44349,Moxee farm,Moxee,Tumble mustard,0,1,adult
44349,Moxee farm,Moxee,Tumble mustard,0,0,adult
44349,Moxee farm,Moxee,Tumble mustard,0,1,adult
44349,Moxee farm,Moxee,Tumble mustard,0,0,adult
44349,Moxee farm,Moxee,Tumble mustard,0,0,adult
44349,Moxee farm,Moxee,Tumble mustard,0,0,adult
44349,Moxee farm,Moxee,Tumble mustard,0,0,adult
44349,Moxee farm,Moxee,Tumble mustard,0,0,adult
44349,Moxee farm,Moxee,Tumble mustard,0,0,adult
44349,Moxee farm,Moxee,Tumble mustard,0,0,adult
44349,Moxee farm,Moxee,Tumble mustard,0,0,adult
44349,Moxee farm,Moxee,Tumble mustard,0,0,adult
44349,Moxee farm,Moxee,Tumble mustard,0,0,adult
44349,Moxee farm,Moxee,Tumble mustard,0,0,adult
44349,Moxee farm,Moxee,Tumble mustard,0,0,adult
44349,Moxee farm,Moxee,Tumble mustard,0,1,adult
44349,Moxee farm,Moxee,Tumble mustard,0,0,adult
44349,Moxee farm,Moxee,Tumble mustard,0,1,adult
44349,Moxee farm,Moxee,Tumble mustard,0,0,adult
